weather,strategy,n_steps,occupied_steps,electricity_kwh,natural_gas_kwh,peak_facility_electric_kw_15min,peak_zone_hvac_kw_15min,mean_operative_temp_c_occ,mean_pmv_occ,pmv_abs_gt_0p5_pct_occ,pmv_abs_gt_1p0_pct_occ,mean_ppd_pct_occ,ppd_gt_10_pct_occ,ppd_gt_25_pct_occ,adaptive_80_violation_pct_occ,mean_expected_tsv_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,any_zone_high_mean_zone_not_high_pct_occ,relax_action_pct_all,guard_hold_pct_all,hvac_on_pct_all,horizon,period,severity,weather_year,period_order,severity_order,reference_electricity_kwh,reference_peak_facility_electric_kw_15min,reference_peak_zone_hvac_kw_15min,electricity_delta_pct_vs_reference,electricity_savings_pct_vs_reference,peak_facility_delta_pct_vs_reference,peak_zone_hvac_delta_pct_vs_reference,paperb_weather,panel_role,time_slice,year_window,selected_weather_year,source_severity,selector,hot_year_same_as_stress,mean_T_out,CDD18_hourly,max_T_out,hours_temp_ge_35,time_order,role_order
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,paperb_ppd_guard_relax,35040,16704,528221.3382840652,27155.46277560974,168.52355265091936,162.47153953725746,25.83860107470389,0.397410799808429,33.24952107279693,8.405172413793103,11.366170165083258,34.01580459770115,9.363026819923371,,0.2977513492687645,0.1119825602795248,0.0844935113247085,0.0274890489548161,11.488266283524904,0.171392227442083,32.00431034482759,20.516044061302683,5.3938356164383565,11.752283105022832,59.968607305936075,near,2030s,heatwave_extreme,2033,1,2,535277.5581753133,168.51945457545682,162.20290326313506,-1.318235704725168,1.318235704725168,0.0024318114919541,0.1656174265183274,guangzhou_ssp585_near_2030s_heatwave_extreme_2033,stress,near_2030s,2030-2039,2033,heatwave_extreme,shared_max_CDD18_and_max_hours_temp_ge_35,True,23.934567,60325.235809,35.4307,9,1,1
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,reference,35040,16704,535277.5581753133,27058.549902538212,168.51945457545682,162.20290326313506,25.50846639290474,0.3043978687739463,29.388170498084293,7.219827586206897,10.343545980333346,29.591714559386972,7.836446360153257,,,,,,0.0,,0.0,0.0,0.0,0.0,59.666095890410965,near,2030s,heatwave_extreme,2033,1,2,535277.5581753133,168.51945457545682,162.20290326313506,0.0,-0.0,0.0,0.0,guangzhou_ssp585_near_2030s_heatwave_extreme_2033,stress,near_2030s,2030-2039,2033,heatwave_extreme,shared_max_CDD18_and_max_hours_temp_ge_35,True,23.934567,60325.235809,35.4307,9,1,1
guangzhou_ssp585_mid_2050s_typical_2050,diagnostic_reference,35040,16704,541729.3684116795,28495.069721493313,169.97691442880614,165.1784355762399,25.58431410276793,0.3259521471902937,33.087883141762454,9.979645593869732,11.323133710764967,33.2375478927203,10.578304597701148,,0.2538709528303983,0.1075730879142326,0.0795219680847697,0.0280511198294628,12.990900383141762,0.1680934852037063,32.06417624521073,19.073275862068968,0.0,0.0,60.11986301369863,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,0.0,-0.0,0.0,0.0,guangzhou_ssp585_mid_2050s_typical_2050,typical,mid_2050s,2050-2059,2050,typical,nearest_median_CDD18_within_time_slice,False,24.027006,62479.564271,36.017723,41,2,0
guangzhou_ssp585_mid_2050s_typical_2050,paperb_adaptive_band_relax,35040,16704,534315.3192286884,28661.262622373237,169.91549211999632,166.08149465638516,25.881444822323573,0.4095961446360153,38.60751915708812,11.20689655172414,12.42445389671457,39.535440613026815,12.266522988505749,,0.3163107854038166,0.1171665869389032,0.0906645998108983,0.0265019871280048,14.050526819923371,0.1798219440283478,34.985632183908045,20.935105363984675,1.726598173515982,4.317922374429224,60.25399543378995,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.368589117612129,1.368589117612129,-0.0361356770219201,0.5467172981720392,guangzhou_ssp585_mid_2050s_typical_2050,typical,mid_2050s,2050-2059,2050,typical,nearest_median_CDD18_within_time_slice,False,24.027006,62479.564271,36.017723,41,2,0
guangzhou_ssp585_mid_2050s_typical_2050,paperb_gate_tail_asym_relax,35040,16704,534191.2915971223,28813.38689052681,169.92996978198866,164.5466726472334,25.90384398853723,0.4159858716475095,38.332136015325666,11.188936781609195,12.247278576709023,38.40996168582376,11.991139846743296,,0.3195611954640173,0.1173257821793964,0.0910608755895213,0.026264906589875,14.056513409961685,0.1803375738817197,34.96168582375479,20.905172413793103,7.922374429223744,0.0,60.262557077625566,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.3914838762864925,1.3914838762864925,-0.0276182486164233,-0.3824730067230275,guangzhou_ssp585_mid_2050s_typical_2050,typical,mid_2050s,2050-2059,2050,typical,nearest_median_CDD18_within_time_slice,False,24.027006,62479.564271,36.017723,41,2,0
guangzhou_ssp585_mid_2050s_typical_2050,paperb_mu_relax,35040,16704,534258.3078247831,28813.40752537433,169.92997278238397,164.54888744446615,25.90309062158779,0.4158144157088123,38.30818965517241,11.182950191570882,12.243422986916109,38.3860153256705,11.991139846743296,,0.3195083196036016,0.1173426556155239,0.0910668187500609,0.0262758368654629,13.990660919540227,0.1803686499101225,34.92576628352491,20.935105363984675,10.33390410958904,0.0,60.26826484018265,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.379113081648331,1.379113081648331,-0.0276164834382974,-0.3811321554036517,guangzhou_ssp585_mid_2050s_typical_2050,typical,mid_2050s,2050-2059,2050,typical,nearest_median_CDD18_within_time_slice,False,24.027006,62479.564271,36.017723,41,2,0
guangzhou_ssp585_mid_2050s_typical_2050,paperb_pmv_exceedance_guard_relax,35040,16704,535286.7490402748,28755.648381737185,169.98332188043332,164.56315851141932,25.903497460496148,0.416374840357599,38.230363984674334,11.16499042145594,12.358431093335115,39.03256704980843,12.21264367816092,,0.3196886041769306,0.1175784809200234,0.0912685695794346,0.0263099113405887,14.056513409961685,0.180920681711715,35.15325670498085,21.096743295019156,6.215753424657534,12.902397260273974,60.29965753424658,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.1892689868917672,1.1892689868917672,0.0037696010947829,-0.3724923672234426,guangzhou_ssp585_mid_2050s_typical_2050,typical,mid_2050s,2050-2059,2050,typical,nearest_median_CDD18_within_time_slice,False,24.027006,62479.564271,36.017723,41,2,0
guangzhou_ssp585_mid_2050s_typical_2050,paperb_ppd_guard_relax,35040,16704,535328.4607784215,28754.22352714917,169.98351639671878,164.5515240388266,25.90190851583416,0.4158981481481481,38.15253831417624,11.16499042145594,12.344814576392348,38.99066091954023,12.206657088122604,,0.3194023440688089,0.1175414557216942,0.0912148359393438,0.0263266197823503,14.050526819923371,0.1808392976132701,35.14128352490422,21.090756704980844,6.720890410958905,12.768264840182647,60.29680365296804,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.1815692496098484,1.1815692496098484,0.003884037979418,-0.3795359456131519,guangzhou_ssp585_mid_2050s_typical_2050,typical,mid_2050s,2050-2059,2050,typical,nearest_median_CDD18_within_time_slice,False,24.027006,62479.564271,36.017723,41,2,0
guangzhou_ssp585_mid_2050s_typical_2050,reference,35040,16704,541729.3684116795,28495.069721493313,169.97691442880614,165.1784355762399,25.58431410276793,0.3259521471902937,33.087883141762454,9.979645593869732,11.323133710764967,33.2375478927203,10.578304597701148,,,,,,0.0,,0.0,0.0,0.0,0.0,60.11986301369863,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,0.0,-0.0,0.0,0.0,guangzhou_ssp585_mid_2050s_typical_2050,typical,mid_2050s,2050-2059,2050,typical,nearest_median_CDD18_within_time_slice,False,24.027006,62479.564271,36.017723,41,2,0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,diagnostic_reference,35040,16704,552386.7670287738,26773.99639383791,170.12801267770732,161.52627062051332,25.738139126935845,0.3790285759897828,34.73419540229885,11.11111111111111,11.856910162239863,34.62643678160919,11.572078544061302,,0.2849534318458441,0.1141167488231098,0.0864078617703541,0.0277088870527556,13.709291187739463,0.1841542783128808,38.05675287356322,24.347461685823752,0.0,0.0,60.585045662100455,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,0.0,-0.0,0.0,0.0,guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,stress,mid_2050s,2050-2059,2059,heatwave_extreme,maximum_hours_temp_ge_35_then_max_temp,False,24.858082,66711.613399,36.188511,72,2,1
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_adaptive_band_relax,35040,16704,543878.6385844526,26914.613551740713,170.12801727536794,161.55428561175043,26.0456112490161,0.4645632583014048,37.71551724137931,12.06896551724138,12.918956671516767,38.48778735632184,12.954980842911878,,0.3490476768874879,0.1240544566449805,0.0976651711836273,0.0263892854613531,15.080220306513407,0.1953933453955131,40.116139846743295,25.035919540229884,0.761986301369863,2.4200913242009134,60.95034246575343,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.5402484187095,1.5402484187095,2.70247124678491e-06,0.0173439225269689,guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,stress,mid_2050s,2050-2059,2059,heatwave_extreme,maximum_hours_temp_ge_35_then_max_temp,False,24.858082,66711.613399,36.188511,72,2,1
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_gate_tail_asym_relax,35040,16704,543945.1227141652,26915.46924729764,170.12936248678432,161.5483530497842,26.046928965026655,0.4649804438058748,37.71551724137931,12.039032567049809,12.782770573928818,37.80531609195402,12.637691570881229,,0.3492040975958124,0.1240666468258923,0.0976872137779578,0.0263794330479344,15.0323275862069,0.1954989104963919,40.116139846743295,25.0838122605364,8.490296803652967,0.0,60.95034246575343,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.5282126253702957,1.5282126253702957,0.0007934078907645,0.0136711069883777,guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,stress,mid_2050s,2050-2059,2059,heatwave_extreme,maximum_hours_temp_ge_35_then_max_temp,False,24.858082,66711.613399,36.188511,72,2,1
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_mu_relax,35040,16704,544203.4316075376,26916.466987503652,170.12994104451002,168.21575135984776,26.044509882738115,0.4643645833333333,37.4161877394636,12.051005747126435,12.771292123117624,37.577825670498086,12.643678160919542,,0.3487654549739972,0.1240332813692629,0.0976324385928014,0.0264008427764614,15.056273946360152,0.195654856107803,40.15804597701149,25.101772030651343,11.946347031963471,0.0,60.95034246575343,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.481450300711129,1.481450300711129,0.0011334798851514,4.141419667300172,guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,stress,mid_2050s,2050-2059,2059,heatwave_extreme,maximum_hours_temp_ge_35_then_max_temp,False,24.858082,66711.613399,36.188511,72,2,1
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_pmv_exceedance_guard_relax,35040,16704,544868.9238219218,26896.256028980988,170.1375474646044,161.55042064098473,26.043489336946053,0.4644824792464879,37.62571839080459,11.991139846743296,12.894707812886068,38.427921455938694,12.907088122605364,,0.3486700800842447,0.124234663654231,0.0977685884148062,0.0264660752394247,15.068247126436782,0.1960643625332792,40.29573754789272,25.22749042145594,6.56392694063927,12.220319634703197,60.9560502283105,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.3609745300905085,1.3609745300905085,0.0056044779146224,0.0149511409993197,guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,stress,mid_2050s,2050-2059,2059,heatwave_extreme,maximum_hours_temp_ge_35_then_max_temp,False,24.858082,66711.613399,36.188511,72,2,1
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_ppd_guard_relax,35040,16704,544971.660343945,26895.43621131974,170.13754692616376,161.54912298493193,26.042925946778396,0.4643759578544061,37.60775862068966,11.96719348659004,12.892266002547366,38.42193486590038,12.90110153256705,,0.3485533331824023,0.1242258824805055,0.0977520992373754,0.02647378324313,15.080220306513407,0.196110885631975,40.31968390804598,25.23946360153257,7.017694063926941,12.16609589041096,60.9560502283105,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.3423758727447055,1.3423758727447055,0.005604161423145,0.0141477694809877,guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,stress,mid_2050s,2050-2059,2059,heatwave_extreme,maximum_hours_temp_ge_35_then_max_temp,False,24.858082,66711.613399,36.188511,72,2,1
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,reference,35040,16704,552386.7670287738,26773.99639383791,170.12801267770732,161.52627062051332,25.738139126935845,0.3790285759897828,34.73419540229885,11.11111111111111,11.856910162239863,34.62643678160919,11.572078544061302,,,,,,0.0,,0.0,0.0,0.0,0.0,60.585045662100455,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,0.0,-0.0,0.0,0.0,guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,stress,mid_2050s,2050-2059,2059,heatwave_extreme,maximum_hours_temp_ge_35_then_max_temp,False,24.858082,66711.613399,36.188511,72,2,1
guangzhou_ssp585_late_2080s_typical_2087,diagnostic_reference,35040,16704,590235.3270307116,25287.982072381004,170.23255443668194,166.36244563033978,26.05519233729887,0.487424848339719,43.941570881226056,14.828783524904216,13.497720804355843,43.97150383141762,15.463362068965516,,0.3478559410297751,0.1302554378186209,0.1046844861856704,0.0255709516329505,19.86949233716475,0.2213374794462043,50.58069923371647,30.71120689655172,0.0,0.0,61.90924657534247,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,0.0,-0.0,0.0,0.0,guangzhou_ssp585_late_2080s_typical_2087,typical,late_2080s,2080-2089,2087,typical,nearest_median_CDD18_within_time_slice,False,26.621425,79110.158598,37.143297,239,3,0
guangzhou_ssp585_late_2080s_typical_2087,paperb_adaptive_band_relax,35040,16704,582071.2940553817,25323.882161922043,170.2278017145628,164.7916237184047,26.327999446808615,0.5631771232439335,48.10225095785441,15.601053639846745,14.653444545444872,48.820641762452105,16.91810344827586,,0.4061883311452632,0.1400310063417753,0.115728521601379,0.0243024847403962,21.37811302681992,0.2338727965499695,53.50814176245211,32.13002873563218,0.7676940639269406,0.7277397260273972,62.3601598173516,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.3831827072094405,1.3831827072094405,-0.0027918996662434,-0.9442166505687632,guangzhou_ssp585_late_2080s_typical_2087,typical,late_2080s,2080-2089,2087,typical,nearest_median_CDD18_within_time_slice,False,26.621425,79110.158598,37.143297,239,3,0
guangzhou_ssp585_late_2080s_typical_2087,paperb_gate_tail_asym_relax,35040,16704,582144.3933022983,25322.73602705996,170.22822434902005,164.6241060259259,26.32844379646544,0.5633339319923371,48.07830459770115,15.577107279693486,14.47938104222468,48.11422413793103,16.41522988505747,,0.4062332401522529,0.1400140272848743,0.1157139145575758,0.0243001127272984,21.37212643678161,0.2339730283814242,53.502155172413794,32.13002873563218,11.815068493150685,0.0,62.377283105022826,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.3707979441210716,1.3707979441210716,-0.0025436307856674,-1.044911066212928,guangzhou_ssp585_late_2080s_typical_2087,typical,late_2080s,2080-2089,2087,typical,nearest_median_CDD18_within_time_slice,False,26.621425,79110.158598,37.143297,239,3,0
guangzhou_ssp585_late_2080s_typical_2087,paperb_mu_relax,35040,16704,582378.2267327477,25322.793934589925,170.22959578151332,171.32075234323068,26.32540745338652,0.5625198355683269,47.802921455938694,15.57112068965517,14.461468659034956,47.86278735632184,16.409243295019156,,0.4055979753451988,0.139930891689948,0.1156003284636171,0.0243305632263307,21.39008620689655,0.2341070579253341,53.52610153256705,32.1360153256705,15.351027397260276,0.0,62.374429223744286,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.3311809609042546,1.3311809609042546,-0.001738007855434,2.980424274303073,guangzhou_ssp585_late_2080s_typical_2087,typical,late_2080s,2080-2089,2087,typical,nearest_median_CDD18_within_time_slice,False,26.621425,79110.158598,37.143297,239,3,0
guangzhou_ssp585_late_2080s_typical_2087,paperb_pmv_exceedance_guard_relax,35040,16704,583256.2017116788,25322.81031179637,170.2346362796199,164.58501955673,26.32400984385198,0.5626661478288634,47.88074712643678,15.5830938697318,14.636847172436466,48.629070881226056,16.924090038314176,,0.4055881499669639,0.140386925441381,0.1159450544271763,0.0244418710142046,21.43199233716475,0.2348073240982026,53.735632183908045,32.303639846743295,8.313356164383562,15.396689497716896,62.3601598173516,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.1824309727685445,1.1824309727685445,0.0012229405502939,-1.0684058333448876,guangzhou_ssp585_late_2080s_typical_2087,typical,late_2080s,2080-2089,2087,typical,nearest_median_CDD18_within_time_slice,False,26.621425,79110.158598,37.143297,239,3,0
guangzhou_ssp585_late_2080s_typical_2087,paperb_ppd_guard_relax,35040,16704,583404.2875288838,25322.841678791727,170.2346295682518,164.58501838912096,26.323512938897395,0.5626227650063855,47.86278735632184,15.577107279693486,14.636351074996474,48.61111111111111,16.936063218390803,,0.405520978109525,0.1404165222530416,0.1159647533369961,0.0244517689160454,21.408045977011493,0.2348917489054129,53.747605363984675,32.339559386973185,8.969748858447488,15.099885844748858,62.35445205479452,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.1573416888129406,1.1573416888129406,0.0012189980798549,-1.068406535191413,guangzhou_ssp585_late_2080s_typical_2087,typical,late_2080s,2080-2089,2087,typical,nearest_median_CDD18_within_time_slice,False,26.621425,79110.158598,37.143297,239,3,0
guangzhou_ssp585_late_2080s_typical_2087,reference,35040,16704,590235.3270307116,25287.982072381004,170.23255443668194,166.36244563033978,26.05519233729887,0.487424848339719,43.941570881226056,14.828783524904216,13.497720804355843,43.97150383141762,15.463362068965516,,,,,,0.0,,0.0,0.0,0.0,0.0,61.90924657534247,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,0.0,-0.0,0.0,0.0,guangzhou_ssp585_late_2080s_typical_2087,typical,late_2080s,2080-2089,2087,typical,nearest_median_CDD18_within_time_slice,False,26.621425,79110.158598,37.143297,239,3,0
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,diagnostic_reference,35040,16704,610958.6513233732,26997.493943739475,173.13857230081393,165.6462201348508,26.679070741365557,0.6828336925287356,52.08931992337165,33.50694444444444,22.474996818265815,52.07734674329502,34.35105363984675,,0.4971190648079672,0.1757109829415866,0.1532238493193941,0.0224871336221924,38.18247126436782,0.268274968590436,55.92672413793104,17.74425287356322,0.0,0.0,66.98344748858447,late,2080s,heatwave_extreme,2086,3,2,610958.6513233732,173.13857230081393,165.6462201348508,0.0,-0.0,0.0,0.0,guangzhou_ssp585_late_2080s_heatwave_extreme_2086,stress,late_2080s,2080-2089,2086,heatwave_extreme,shared_max_CDD18_and_max_hours_temp_ge_35,True,27.261619,86503.76982,39.137899,904,3,1
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,paperb_adaptive_band_relax,35040,16704,604817.9858222522,27137.65432408132,173.13857230081393,166.11532828762978,26.883725181841868,0.7396878991060025,55.25622605363984,34.17145593869732,23.29701129147987,55.99257662835249,35.37476053639847,,0.5396091173945874,0.1819754293944744,0.1605431594783843,0.02143226991609,39.18223180076628,0.2760683531563663,57.57303639846744,18.39080459770115,1.0702054794520548,3.3618721461187215,67.32591324200912,late,2080s,heatwave_extreme,2086,3,2,610958.6513233732,173.13857230081393,165.6462201348508,-1.005086921646814,1.005086921646814,0.0,0.2831988272337771,guangzhou_ssp585_late_2080s_heatwave_extreme_2086,stress,late_2080s,2080-2089,2086,heatwave_extreme,shared_max_CDD18_and_max_hours_temp_ge_35,True,27.261619,86503.76982,39.137899,904,3,1
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,paperb_gate_tail_asym_relax,35040,16704,604644.4867098869,27158.18222093277,173.13857230081393,165.5239966864327,26.901730293369845,0.7448379629629629,55.196360153256705,34.15349616858238,23.122122283332857,55.41187739463601,34.997605363984675,,0.54197838299545,0.182138782936424,0.1609037204216978,0.0212350625147261,39.15229885057471,0.2766094280156898,57.76460727969349,18.612308429118773,19.92579908675799,0.0,67.33447488584476,late,2080s,heatwave_extreme,2086,3,2,610958.6513233732,173.13857230081393,165.6462201348508,-1.033484770173798,1.033484770173798,0.0,-0.0737858360538523,guangzhou_ssp585_late_2080s_heatwave_extreme_2086,stress,late_2080s,2080-2089,2086,heatwave_extreme,shared_max_CDD18_and_max_hours_temp_ge_35,True,27.261619,86503.76982,39.137899,904,3,1
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,paperb_mu_relax,35040,16704,604747.642430651,27158.18666242727,173.13857230081393,165.52399671592286,26.900457199093584,0.7445265804597703,55.172413793103445,34.165469348659,23.114027563287554,55.38793103448276,34.99161877394636,,0.5417292972298453,0.1821163237853265,0.1608606055991551,0.0212557181861713,39.08644636015325,0.2766299609369773,57.76460727969349,18.67816091954023,22.03767123287671,0.0,67.34018264840182,late,2080s,heatwave_extreme,2086,3,2,610958.6513233732,173.13857230081393,165.6462201348508,-1.016600530865519,1.016600530865519,0.0,-0.0737858182507489,guangzhou_ssp585_late_2080s_heatwave_extreme_2086,stress,late_2080s,2080-2089,2086,heatwave_extreme,shared_max_CDD18_and_max_hours_temp_ge_35,True,27.261619,86503.76982,39.137899,904,3,1
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,paperb_pmv_exceedance_guard_relax,35040,16704,605547.0743199479,27126.67697275321,173.13857230081393,165.52399588194206,26.89914459037407,0.7445876037675607,55.08261494252874,34.183429118773944,23.277559209339717,55.789032567049816,35.36278735632184,,0.5416038872209716,0.1823588266725612,0.1610425993797667,0.0213162272927944,39.17025862068966,0.2771741843179098,57.8963122605364,18.726053639846743,16.986301369863014,9.962899543378995,67.29166666666667,late,2080s,heatwave_extreme,2086,3,2,610958.6513233732,173.13857230081393,165.6462201348508,-0.8857517594199726,0.8857517594199726,0.0,-0.0737863217218248,guangzhou_ssp585_late_2080s_heatwave_extreme_2086,stress,late_2080s,2080-2089,2086,heatwave_extreme,shared_max_CDD18_and_max_hours_temp_ge_35,True,27.261619,86503.76982,39.137899,904,3,1
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,paperb_ppd_guard_relax,35040,16704,605629.8376584763,27126.246173562973,173.13857230081393,165.5239958818376,26.898492661174608,0.7444531449553,55.07662835249042,34.183429118773944,23.273838246828383,55.80100574712644,35.35680076628353,,0.5414707554791679,0.1823515082216402,0.1610267728115925,0.0213247354100476,39.15828544061303,0.2771722421973387,57.90828544061303,18.75,17.554223744292237,9.746004566210043,67.2945205479452,late,2080s,heatwave_extreme,2086,3,2,610958.6513233732,173.13857230081393,165.6462201348508,-0.8722052880918096,0.8722052880918096,0.0,-0.0737863217848855,guangzhou_ssp585_late_2080s_heatwave_extreme_2086,stress,late_2080s,2080-2089,2086,heatwave_extreme,shared_max_CDD18_and_max_hours_temp_ge_35,True,27.261619,86503.76982,39.137899,904,3,1
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,reference,35040,16704,610958.6513233732,26997.493943739475,173.13857230081393,165.6462201348508,26.679070741365557,0.6828336925287356,52.08931992337165,33.50694444444444,22.474996818265815,52.07734674329502,34.35105363984675,,,,,,0.0,,0.0,0.0,0.0,0.0,66.98344748858447,late,2080s,heatwave_extreme,2086,3,2,610958.6513233732,173.13857230081393,165.6462201348508,0.0,-0.0,0.0,0.0,guangzhou_ssp585_late_2080s_heatwave_extreme_2086,stress,late_2080s,2080-2089,2086,heatwave_extreme,shared_max_CDD18_and_max_hours_temp_ge_35,True,27.261619,86503.76982,39.137899,904,3,1
